,hand,flowers,score,wind,dir,flowernum,pairs,pongs,kongs,halfchi,suites missing
76320,"['tong1', 'tong2', 'tong8', 'tiao2', 'tiao4', 'tiao5', 'tiao6', 'tiao6', 'wan3', 'wan7', 'nan', 'nan', 'xi']","['flower2', 'flower3', 'flower4']",11,4,2,3,2,0,0,4,0
76321,"['tong2', 'tong2', 'tong4', 'tong4', 'tong4', 'tong6', 'tong9', 'tong9', 'tiao8', 'wan6', 'wan8', 'wan9']","['flower1', 'flower4']",17,2,4,2,3,1,0,7,0
76322,"['tong4', 'tong5', 'tong5', 'tong7', 'tiao3', 'tiao6', 'tiao7', 'wan2', 'wan4', 'wan6', 'wan7', 'bb', 'fc']",[],10,2,1,0,1,0,0,7,0
76323,"['tong1', 'tong2', 'tong2', 'tiao4', 'tiao6', 'tiao7', 'wan2', 'wan3', 'wan6', 'wan9', 'dong', 'bei', 'fc']",[],7,3,3,0,1,0,0,4,0
76324,"['tong1', 'tong7', 'tiao1', 'tiao2', 'tiao2', 'tiao3', 'tiao5', 'tiao9', 'wan2', 'nan', 'xi', 'hz', 'fc']",[],7,1,1,0,1,0,0,4,0
76325,"['tong7', 'tong9', 'tong9', 'tiao1', 'tiao6', 'tiao8', 'wan1', 'wan7', 'nan', 'bei', 'hz', 'hz', 'bb']",[],8,4,2,0,2,0,0,2,0
76326,"['tong3', 'tong3', 'tong5', 'tong6', 'tong8', 'tiao2', 'wan4', 'wan5', 'wan7', 'wan9', 'xi', 'xi', 'bei']",['flower1'],13,4,1,1,2,0,0,7,0
76327,"['tong2', 'tong2', 'tong7', 'tiao5', 'tiao7', 'wan4', 'wan6', 'wan6', 'wan7', 'wan9', 'nan', 'bb', 'bb']",[],13,4,2,0,3,0,0,5,0
76328,"['tong3', 'tong7', 'tiao1', 'tiao2', 'tiao5', 'tiao7', 'wan1', 'wan4', 'wan7', 'wan8', 'wan8', 'xi', 'hz']",[],6,3,1,0,1,0,0,3,0
76329,"['tong5', 'tong8', 'tiao4', 'tiao7', 'tiao8', 'tiao8', 'wan6', 'wan8', 'wan8', 'dong', 'xi', 'hz', 'bb']",['flower3'],6,2,2,1,2,0,0,2,0
76330,"['tong1', 'tong4', 'tong6', 'tiao2', 'tiao3', 'tiao5', 'tiao7', 'tiao8', 'dong', 'nan', 'bei', 'hz', 'fc']",[],10,4,4,0,0,0,0,5,1
76331,"['tong4', 'tong5', 'tong6', 'tong8', 'tiao5', 'tiao5', 'tiao6', 'tiao8', 'tiao9', 'wan4', 'wan8', 'wan8', 'nan']",['flower2'],12,1,2,1,2,0,0,7,0
76332,"['tong2', 'tong3', 'tiao3', 'tiao5', 'tiao7', 'tiao9', 'wan1', 'wan5', 'wan6', 'dong', 'nan', 'xi', 'xi']",[],9,3,1,0,1,0,0,5,0
76333,"['tong4', 'tong4', 'tong9', 'tiao3', 'tiao7', 'tiao9', 'wan2', 'wan4', 'wan6', 'wan7', 'xi', 'hz', 'fc']",[],7,1,3,0,1,0,0,4,0
76334,"['tong4', 'tong5', 'tong6', 'tiao3', 'tiao5', 'tiao6', 'tiao7', 'wan2', 'wan3', 'wan4', 'wan8', 'wan9', 'nan']",[],9,4,4,0,0,0,0,8,0
76335,"['tong2', 'tong6', 'tiao1', 'tiao2', 'tiao4', 'tiao7', 'tiao8', 'wan2', 'wan5', 'nan', 'bei', 'hz', 'bb']",[],4,4,4,0,0,0,0,3,0
76336,"['tong1', 'tong2', 'tong5', 'tiao4', 'tiao4', 'tiao7', 'tiao8', 'tiao8', 'wan1', 'nan', 'xi', 'hz', 'fc']",[],7,3,4,0,2,0,0,2,0
76337,"['tong4', 'tong5', 'tong6', 'tong8', 'tiao4', 'tiao6', 'tiao8', 'tiao9', 'wan3', 'wan5', 'wan5', 'wan6', 'bb']",['flower2'],12,2,3,1,1,0,0,9,0
76338,"['tong3', 'tong8', 'tiao1', 'tiao1', 'tiao4', 'tiao6', 'tiao9', 'wan6', 'wan7', 'wan8', 'dong', 'nan', 'fc']",['flower2'],6,2,1,1,1,0,0,3,0
76339,"['tong4', 'tong7', 'tong8', 'tiao1', 'wan4', 'wan5', 'wan5', 'wan5', 'wan6', 'nan', 'xi', 'bei', 'fc']",['flower2'],10,4,3,1,1,1,0,5,0
76340,"['tong3', 'tong7', 'tiao3', 'wan1', 'wan3', 'wan4', 'wan5', 'wan6', 'wan8', 'wan8', 'wan9', 'dong', 'nan']","['flower1', 'flower3', 'flower4']",10,2,1,3,1,0,0,7,0
76341,"['tong1', 'tong2', 'tiao1', 'tiao7', 'tiao8', 'wan2', 'wan3', 'wan6', 'wan6', 'nan', 'bei', 'bb', 'bb']","['flower2', 'flower4']",8,1,3,2,2,0,0,3,0
76342,"['tong8', 'tong8', 'tong9', 'tiao1', 'tiao2', 'tiao5', 'wan2', 'wan3', 'wan3', 'wan5', 'wan9', 'dong', 'fc']","['flower2', 'flower3']",12,3,3,2,2,0,0,6,0
76343,"['tong3', 'tong6', 'tong9', 'tong9', 'tiao2', 'tiao5', 'tiao5', 'tiao9', 'wan6', 'wan8', 'hz', 'bb', 'bb']",['flower3'],8,4,4,1,3,0,0,1,0
76344,"['tong3', 'tong4', 'tong6', 'tong7', 'tiao3', 'tiao6', 'tiao9', 'wan3', 'wan5', 'wan7', 'wan9', 'bei', 'bb']",[],7,2,3,0,0,0,0,6,0
76345,"['tong2', 'tong3', 'tong7', 'tong8', 'tiao3', 'tiao5', 'tiao7', 'tiao8', 'wan1', 'wan8', 'wan9', 'wan9', 'nan']",[],9,4,1,0,1,0,0,6,0
76346,"['tong6', 'tong8', 'tong8', 'tong8', 'tiao8', 'tiao8', 'wan2', 'wan4', 'wan5', 'dong', 'nan', 'bei', 'bb']",['flower3'],11,4,3,1,2,1,0,3,0
76347,"['tong3', 'tong4', 'tong6', 'tong8', 'tong9', 'tiao1', 'tiao4', 'wan1', 'wan5', 'wan6', 'wan9', 'bei', 'bb']",[],6,4,1,0,0,0,0,5,0
76348,"['tong2', 'tong3', 'tong4', 'tong4', 'tong6', 'tiao3', 'tiao8', 'tiao8', 'tiao9', 'wan2', 'wan4', 'wan6', 'wan6']",['flower4'],15,4,1,1,3,0,0,8,0
76349,"['tiao2', 'tiao3', 'tiao3', 'tiao4', 'tiao7', 'tiao9', 'tiao9', 'wan1', 'wan3', 'wan7', 'wan9', 'xi', 'fc']",[],15,1,4,0,2,0,0,6,1
76350,"['tong4', 'tong9', 'tiao3', 'tiao5', 'tiao7', 'wan1', 'wan3', 'wan4', 'wan7', 'xi', 'bb', 'fc']","['flower1', 'flower4']",5,2,4,2,0,0,0,4,0
76351,"['tong3', 'tong3', 'tiao2', 'tiao3', 'tiao5', 'tiao9', 'wan9', 'dong', 'nan', 'xi', 'xi', 'bei', 'bb']",['flower1'],8,3,1,1,2,0,0,2,0
76352,"['tong1', 'tong5', 'tiao3', 'tiao3', 'tiao4', 'tiao5', 'tiao9', 'wan1', 'wan5', 'nan', 'bei', 'bei', 'fc']",['flower2'],8,3,3,1,2,0,0,3,0
76353,"['tong3', 'tong3', 'tong6', 'tong7', 'tong9', 'tiao1', 'tiao1', 'tiao2', 'tiao4', 'tiao6', 'wan4', 'wan6', 'nan']","['flower1', 'flower3']",12,2,3,2,2,0,0,7,0
76354,"['tong1', 'tong1', 'tong6', 'tiao2', 'tiao4', 'tiao9', 'wan2', 'wan3', 'wan9', 'dong', 'bei', 'bei', 'bb']",[],8,4,1,0,2,0,0,2,0
76355,"['tong2', 'tiao2', 'tiao6', 'tiao8', 'tiao9', 'wan2', 'wan2', 'wan8', 'dong', 'nan', 'hz', 'bb', 'fc']",['flower1'],4,3,4,1,1,0,0,2,0
76356,"['tong1', 'tong8', 'tong9', 'tiao1', 'tiao1', 'tiao4', 'tiao5', 'tiao8', 'tiao8', 'wan1', 'wan6', 'nan', 'xi']",[],7,4,2,0,2,0,0,2,0
76357,"['tong2', 'tong4', 'tiao1', 'tiao5', 'tiao6', 'tiao8', 'wan3', 'wan4', 'wan7', 'wan8', 'nan', 'bei', 'fc']","['flower1', 'flower3']",7,3,3,2,0,0,0,5,0
76358,"['tong1', 'tong3', 'tong4', 'tiao1', 'tiao6', 'tiao6', 'tiao9', 'wan4', 'wan4', 'wan7', 'wan9', 'dong', 'bb']","['flower3', 'flower3']",8,1,3,2,2,0,0,3,0
76359,"['tong2', 'tong4', 'tong5', 'tiao5', 'tiao7', 'wan2', 'wan4', 'wan7', 'wan7', 'dong', 'nan', 'bb', 'fc']",[],7,4,1,0,1,0,0,4,0
76360,"['tong4', 'tong7', 'tong8', 'tiao3', 'tiao4', 'tiao5', 'tiao5', 'tiao9', 'wan6', 'wan9', 'dong', 'nan', 'hz']",['flower2'],6,2,1,1,1,0,0,3,0
76361,"['tong3', 'tiao2', 'tiao5', 'tiao8', 'wan4', 'wan5', 'wan7', 'wan8', 'wan9', 'nan', 'nan', 'xi', 'bei']",[],8,1,4,0,1,0,0,4,0
76362,"['tong1', 'tong3', 'tong3', 'tong7', 'tiao2', 'tiao5', 'tiao7', 'wan1', 'wan3', 'wan6', 'dong', 'nan', 'bb']",['flower4'],5,2,2,1,1,0,0,3,0
76363,"['tong1', 'tong1', 'tong1', 'tong3', 'tong4', 'tong5', 'tong5', 'tong7', 'tiao5', 'tiao6', 'tiao9', 'wan4', 'nan']",[],16,2,4,0,2,1,0,8,0
76364,"['tong4', 'tong5', 'tong5', 'tiao1', 'tiao3', 'wan3', 'wan3', 'wan7', 'wan8', 'dong', 'dong', 'xi', 'bei']",['flower3'],10,1,4,1,3,0,0,3,0
76365,"['tong6', 'tiao2', 'tiao9', 'wan1', 'wan3', 'wan6', 'wan7', 'dong', 'bei', 'hz', 'hz', 'bb', 'bb']",[],9,3,1,0,2,0,0,2,0
76366,"['tong1', 'tong2', 'tong2', 'tong5', 'tong5', 'tiao1', 'tiao1', 'tiao2', 'tiao2', 'tiao9', 'wan2', 'wan3', 'wan8']",[],13,1,1,0,4,0,0,4,0
76367,"['tong5', 'tong6', 'tong7', 'tong9', 'tiao4', 'tiao7', 'tiao9', 'tiao9', 'wan1', 'wan3', 'wan8', 'bei', 'fc']",['flower3'],7,1,4,1,1,0,0,5,0
76368,"['tong4', 'tong5', 'tiao3', 'tiao8', 'wan1', 'wan3', 'wan4', 'wan9', 'dong', 'nan', 'nan', 'bei', 'fc']","['flower2', 'flower4']",6,1,1,2,1,0,0,3,0
76369,"['tong3', 'tiao1', 'tiao5', 'tiao6', 'tiao7', 'tiao7', 'tiao9', 'wan2', 'wan8', 'nan', 'xi', 'bei', 'hz']",['flower1'],6,3,4,1,1,0,0,4,0
76370,"['tong1', 'tong1', 'tong4', 'tong5', 'tong6', 'tong9', 'tiao1', 'tiao2', 'tiao3', 'tiao9', 'wan6', 'wan8', 'wan9']",['flower3'],8,2,4,1,1,0,0,6,0
76371,"['tong2', 'tong2', 'tong5', 'tong8', 'tiao6', 'tiao9', 'wan2', 'wan4', 'wan6', 'dong', 'bb', 'fc', 'fc']",[],8,3,1,0,2,0,0,2,0
76372,"['tong1', 'tong2', 'tong6', 'tong6', 'tong8', 'tiao3', 'tiao3', 'wan4', 'wan9', 'nan', 'xi', 'bei', 'bb']",[],8,4,4,0,2,0,0,3,0
76373,"['tong5', 'tong5', 'tong9', 'tiao5', 'wan1', 'wan1', 'wan2', 'wan4', 'wan4', 'nan', 'bei', 'hz', 'bb']",[],10,2,3,0,3,0,0,3,0
76374,"['tong1', 'tong4', 'tong5', 'tong9', 'tong9', 'wan7', 'wan8', 'dong', 'xi', 'xi', 'xi', 'bei', 'bb']",['flower3'],15,4,4,1,2,1,0,2,1
76375,"['tong1', 'tong6', 'tong6', 'tong7', 'tong7', 'tiao3', 'tiao5', 'tiao5', 'tiao6', 'tiao8', 'tiao9', 'wan2', 'hz']",[],14,3,4,0,3,0,0,7,0
76376,"['tong1', 'tong4', 'tiao7', 'tiao8', 'tiao8', 'tiao9', 'tiao9', 'wan2', 'wan3', 'dong', 'xi', 'hz', 'fc']",[],9,4,1,0,2,0,0,4,0
76377,"['tong1', 'tong1', 'tong9', 'tiao3', 'tiao4', 'tiao5', 'tiao5', 'tiao6', 'wan6', 'wan8', 'wan9', 'hz', 'bb']",[],11,3,2,0,2,0,0,6,0
76378,"['tong3', 'tong8', 'tiao5', 'tiao9', 'wan1', 'wan2', 'wan2', 'wan3', 'wan7', 'bei', 'bb', 'fc', 'fc']",[],9,2,2,0,2,0,0,3,0
76379,"['tong1', 'tong5', 'tong7', 'tong8', 'tiao6', 'tiao8', 'wan1', 'wan3', 'wan5', 'wan5', 'wan7', 'bei', 'bb']",[],10,3,1,0,1,0,0,7,0
76380,"['tong3', 'tong6', 'tong6', 'tiao6', 'tiao8', 'tiao9', 'tiao9', 'wan1', 'wan2', 'wan2', 'wan4', 'wan5', 'fc']",['flower1'],13,2,1,1,3,0,0,6,0
76381,"['tong1', 'tong1', 'tong2', 'tong5', 'tiao2', 'tiao4', 'tiao6', 'tiao7', 'wan1', 'wan6', 'wan9', 'wan9']","['flower1', 'flower2']",10,1,3,2,2,0,0,5,0
76382,"['tong1', 'tong5', 'tiao4', 'tiao4', 'tiao5', 'tiao8', 'wan2', 'wan3', 'wan4', 'wan5', 'wan6', 'wan8', 'fc']",['flower2'],9,3,3,1,1,0,0,7,0
76383,"['tong2', 'tong4', 'tiao4', 'tiao7', 'tiao8', 'wan6', 'wan6', 'wan7', 'wan7', 'dong', 'xi', 'hz', 'fc']","['flower3', 'flower4']",10,3,3,2,2,0,0,4,0
76384,"['tong1', 'tong4', 'tong9', 'tiao1', 'tiao4', 'tiao8', 'tiao9', 'wan2', 'wan3', 'wan5', 'wan5', 'hz', 'hz']",['flower2'],9,1,2,1,2,0,0,3,0
76385,"['tiao1', 'tiao2', 'tiao2', 'tiao4', 'wan1', 'wan3', 'wan7', 'wan7', 'wan9', 'wan9', 'xi', 'bei', 'fc']",[],17,1,2,0,3,0,0,6,1
76386,"['tong7', 'tong9', 'tiao1', 'tiao7', 'tiao9', 'wan3', 'wan4', 'wan5', 'wan7', 'wan8', 'dong', 'xi', 'bb']",[],7,1,1,0,0,0,0,6,0
76387,"['tong1', 'tong3', 'tong4', 'tiao6', 'tiao7', 'wan2', 'wan3', 'wan3', 'wan8', 'nan', 'xi', 'bb', 'fc']",[],7,1,1,0,1,0,0,4,0
76388,"['tong3', 'tong4', 'tong6', 'tong7', 'tong8', 'tong8', 'tiao2', 'tiao6', 'tiao6', 'wan6', 'nan', 'bei', 'fc']",[],9,1,1,0,2,0,0,4,0
76389,"['tong4', 'tong5', 'tiao1', 'tiao4', 'tiao6', 'tiao8', 'wan1', 'wan5', 'wan7', 'wan8', 'bei', 'bei', 'fc']",['flower1'],8,3,2,1,1,0,0,5,0
76390,"['tong3', 'tong4', 'tong7', 'tong8', 'tiao1', 'tiao2', 'tiao3', 'wan4', 'wan4', 'wan5', 'wan8', 'dong', 'hz']",[],9,3,3,0,1,0,0,6,0
76391,"['tong3', 'tong6', 'tong7', 'tong9', 'wan2', 'wan3', 'wan4', 'wan5', 'wan7', 'wan8', 'dong', 'xi', 'bb']",[],12,4,2,0,0,0,0,7,1
76392,"['tong3', 'tong5', 'tong7', 'tong8', 'wan3', 'wan4', 'wan8', 'wan9', 'dong', 'nan', 'xi', 'bei', 'fc']",[],10,4,1,0,0,0,0,5,1
76393,"['tong2', 'tong3', 'tong4', 'tiao4', 'tiao6', 'tiao6', 'tiao7', 'wan2', 'wan3', 'xi', 'bei', 'bb', 'fc']",['flower4'],9,2,4,1,1,0,0,6,0
76394,"['tong1', 'tong2', 'tong8', 'tong9', 'tiao3', 'tiao5', 'tiao6', 'tiao9', 'wan5', 'xi', 'xi', 'bei', 'bei']",['flower3'],10,1,2,1,2,0,0,4,0
76395,"['tong1', 'tong3', 'tong4', 'tong6', 'tong6', 'tong7', 'tiao4', 'tiao5', 'tiao9', 'wan2', 'wan3', 'wan5', 'wan6']",[],12,4,3,0,1,0,0,9,0
76396,"['tong4', 'tong5', 'tiao1', 'tiao2', 'tiao5', 'tiao9', 'wan1', 'dong', 'dong', 'xi', 'bei', 'hz', 'fc']",['flower2'],7,2,2,1,1,0,0,2,0
76397,"['tong1', 'tong2', 'tong3', 'tiao2', 'tiao2', 'tiao4', 'tiao5', 'tiao7', 'wan1', 'wan8', 'nan', 'bei', 'fc']",[],9,4,4,0,1,0,0,6,0
76398,"['tong1', 'tong2', 'tong7', 'tiao1', 'tiao5', 'tiao8', 'tiao9', 'tiao9', 'wan1', 'wan9', 'nan', 'fc', 'fc']",[],8,1,2,0,2,0,0,2,0
76399,"['tong2', 'tong3', 'tong4', 'tong6', 'tong9', 'tiao3', 'tiao5', 'tiao9', 'tiao9', 'wan5', 'wan5', 'dong', 'fc']",[],9,3,4,0,2,0,0,4,0
76400,"['tong3', 'tong5', 'tong6', 'tiao4', 'tiao5', 'tiao6', 'tiao7', 'wan2', 'wan6', 'wan6', 'nan', 'hz', 'hz']",[],11,4,4,0,2,0,0,5,0
76401,"['tong2', 'tong6', 'tong7', 'tong9', 'tiao2', 'wan4', 'wan5', 'wan6', 'dong', 'xi', 'xi', 'hz', 'bb']",['flower4'],7,3,1,1,1,0,0,4,0
76402,"['tong2', 'tong3', 'tong5', 'tiao3', 'tiao5', 'wan1', 'wan3', 'wan8', 'dong', 'nan', 'bei', 'hz', 'hz']",['flower3'],8,3,1,1,1,0,0,4,0
76403,"['tong2', 'tong3', 'tong4', 'tong4', 'tiao3', 'tiao5', 'wan1', 'wan1', 'wan2', 'wan9', 'nan', 'bb', 'bb']",['flower1'],12,2,4,1,3,0,0,5,0
76404,"['tong5', 'tong6', 'tong6', 'tong8', 'tiao2', 'tiao4', 'tiao8', 'wan1', 'wan3', 'wan6', 'nan', 'bei', 'hz']",['flower2'],7,4,1,1,1,0,0,5,0
76405,"['tong2', 'tiao4', 'tiao8', 'wan2', 'wan3', 'wan4', 'wan5', 'wan5', 'wan7', 'bei', 'hz', 'fc', 'fc']",['flower1'],10,4,2,1,2,0,0,5,0
76406,"['tong2', 'tong3', 'tong6', 'tong9', 'tong9', 'tiao3', 'tiao6', 'wan7', 'wan7', 'nan', 'hz', 'bb', 'bb']",[],9,2,2,0,3,0,0,1,0
76407,"['tong3', 'tong4', 'tiao3', 'tiao5', 'tiao6', 'tiao7', 'wan1', 'wan2', 'wan5', 'wan7', 'wan8', 'xi', 'hz']","['flower1', 'flower2']",7,3,4,2,0,0,0,7,0
76408,"['tong1', 'tong6', 'tong6', 'tiao3', 'tiao3', 'tiao7', 'wan2', 'wan3', 'wan6', 'wan7', 'dong', 'dong', 'nan']",[],10,1,2,0,3,0,0,2,0
76409,"['tong3', 'tong4', 'tong8', 'tiao1', 'tiao3', 'tiao4', 'tiao6', 'tiao7', 'tiao9', 'wan4', 'wan9', 'nan', 'bb']",['flower1'],7,2,1,1,0,0,0,6,0
76410,"['tong3', 'tong7', 'tong8', 'tiao1', 'tiao6', 'tiao8', 'tiao9', 'wan2', 'wan8', 'wan9', 'bei', 'hz', 'bb']",[],5,1,4,0,0,0,0,4,0
76411,"['tong1', 'tong3', 'tong5', 'tong7', 'tong8', 'tiao3', 'tiao7', 'tiao7', 'tiao9', 'wan1', 'wan4', 'wan9', 'bei']","['flower2', 'flower3', 'flower4']",10,3,2,3,1,0,0,6,0
76412,"['tong3', 'tong7', 'tong8', 'tiao1', 'tiao7', 'wan4', 'wan5', 'xi', 'bei', 'bei', 'bb', 'fc', 'fc']",[],9,3,1,0,2,0,0,2,0
76413,"['tong2', 'tong7', 'tong7', 'wan3', 'wan4', 'wan5', 'wan8', 'wan8', 'wan9', 'wan9', 'nan', 'bei', 'bb']",['flower1'],15,1,2,1,3,0,0,4,1
76414,"['tong1', 'tong3', 'tong6', 'tong9', 'tiao2', 'tiao5', 'tiao7', 'tiao8', 'tiao9', 'wan3', 'dong', 'bei', 'fc']",['flower2'],4,4,3,1,0,0,0,4,0
76415,"['tong1', 'tong2', 'tong4', 'tong5', 'tong8', 'tiao5', 'wan4', 'xi', 'bei', 'hz', 'bb', 'bb', 'fc']",['flower2'],6,1,1,1,1,0,0,3,0
76416,"['tong1', 'tong4', 'tong6', 'tiao1', 'tiao7', 'wan2', 'wan3', 'wan4', 'wan6', 'wan8', 'dong', 'bei', 'hz']",['flower1'],6,2,1,1,0,0,0,5,0
76417,"['tong1', 'tong3', 'tong9', 'tiao4', 'tiao5', 'tiao7', 'tiao7', 'wan1', 'wan3', 'wan8', 'dong', 'dong', 'xi']",[],10,3,1,0,2,0,0,4,0
76418,"['tong3', 'tong4', 'tong7', 'tiao3', 'tiao9', 'wan4', 'wan5', 'wan7', 'wan8', 'wan8', 'dong', 'hz', 'bb']",[],7,2,4,0,1,0,0,4,0
76419,"['tong5', 'tong5', 'tong8', 'tiao5', 'tiao5', 'tiao6', 'tiao9', 'wan1', 'wan4', 'wan6', 'wan8', 'nan', 'bb']","['flower1', 'flower2', 'flower4']",10,1,1,3,2,0,0,4,0
76420,"['tong2', 'tong5', 'tiao1', 'tiao1', 'tiao2', 'tiao3', 'tiao3', 'tiao5', 'tiao9', 'wan6', 'dong', 'bei', 'hz']",['flower2'],10,2,1,1,2,0,0,5,0
76421,"['tong1', 'tong5', 'tong6', 'tong6', 'tiao2', 'tiao6', 'tiao8', 'wan6', 'wan8', 'dong', 'hz', 'bb', 'fc']",['flower1'],5,3,3,1,1,0,0,3,0
76422,"['tong5', 'tong6', 'tong7', 'tong9', 'tiao5', 'tiao7', 'tiao7', 'wan1', 'wan2', 'wan7', 'dong', 'nan', 'bb']","['flower1', 'flower4']",8,1,3,2,1,0,0,5,0
76423,"['tong2', 'tong5', 'tiao5', 'tiao9', 'wan4', 'wan5', 'wan6', 'wan7', 'wan9', 'xi', 'bb', 'fc', 'fc']",[],8,4,1,0,1,0,0,4,0
76424,"['tong1', 'tong4', 'tiao4', 'tiao5', 'tiao7', 'wan2', 'wan3', 'wan4', 'wan6', 'wan7', 'nan', 'bei', 'hz']","['flower1', 'flower2', 'flower3']",7,3,4,3,0,0,0,6,0
76425,"['tong2', 'tong5', 'tong6', 'tong7', 'tong9', 'tiao6', 'tiao7', 'tiao9', 'wan2', 'wan5', 'wan5', 'wan8', 'bei']",['flower1'],7,2,3,1,1,0,0,5,0
76426,"['tong6', 'tong8', 'tong9', 'tiao3', 'tiao3', 'tiao4', 'tiao4', 'tiao8', 'tiao9', 'wan6', 'xi', 'hz', 'bb']",[],10,4,1,0,2,0,0,5,0
76427,"['tong3', 'tong5', 'tiao2', 'tiao4', 'tiao5', 'wan1', 'wan2', 'wan5', 'wan5', 'wan7', 'dong', 'bei', 'bb']",[],9,2,1,0,1,0,0,6,0
76428,"['tong1', 'tong2', 'tong2', 'tong3', 'tong5', 'tiao1', 'tiao1', 'wan1', 'wan5', 'wan7', 'wan7', 'bb', 'fc']",[],12,1,1,0,3,0,0,5,0
76429,"['tong1', 'tong3', 'tong6', 'tong7', 'tiao6', 'wan1', 'wan1', 'wan1', 'wan6', 'wan7', 'nan', 'bb', 'fc']",[],9,3,1,0,1,1,0,3,0
76430,"['tong3', 'tong7', 'tong9', 'tiao1', 'tiao3', 'tiao3', 'tiao4', 'tiao7', 'wan7', 'dong', 'bei', 'hz', 'fc']",['flower4'],6,1,2,1,1,0,0,4,0
76431,"['tong2', 'tong2', 'tong4', 'tong4', 'tong8', 'tiao6', 'tiao9', 'wan6', 'wan7', 'wan9', 'wan9', 'nan', 'xi']",[],11,3,1,0,3,0,0,4,0
76432,"['tong1', 'tong1', 'tong1', 'tiao9', 'wan2', 'wan4', 'wan6', 'wan9', 'dong', 'xi', 'bei', 'fc', 'fc']",['flower2'],10,1,1,1,2,1,0,2,0
76433,"['tong2', 'tong3', 'tong9', 'tiao1', 'tiao2', 'tiao2', 'tiao3', 'tiao4', 'tiao6', 'tiao9', 'wan3', 'wan7', 'nan']",[],9,1,3,0,1,0,0,6,0
76434,"['tong6', 'tong8', 'tong8', 'tiao1', 'tiao5', 'tiao6', 'wan1', 'wan2', 'wan5', 'wan9', 'wan9', 'nan', 'bb']",[],8,2,1,0,2,0,0,3,0
76435,"['tong1', 'tong9', 'tiao3', 'tiao3', 'tiao4', 'wan2', 'wan4', 'wan8', 'wan8', 'wan8', 'dong', 'xi', 'bei']",[],11,1,1,0,2,1,0,3,0
76436,"['tong3', 'tong5', 'tong6', 'tong6', 'tiao1', 'tiao5', 'tiao5', 'wan2', 'wan9', 'dong', 'nan', 'bb', 'fc']",[],7,4,2,0,2,0,0,2,0
76437,"['tong4', 'tong7', 'tong8', 'tiao2', 'tiao2', 'tiao6', 'tiao6', 'wan3', 'wan6', 'bei', 'bei', 'hz', 'fc']","['flower1', 'flower3']",9,2,1,2,3,0,0,1,0
76438,"['tong1', 'tong1', 'tong3', 'tong7', 'tong9', 'tiao4', 'tiao4', 'tiao6', 'tiao8', 'wan1', 'wan1', 'wan4', 'bei']",['flower3'],13,3,2,1,3,0,0,6,0
76439,"['tong1', 'tong2', 'tong4', 'tong5', 'tong6', 'tong6', 'tong8', 'tiao1', 'tiao3', 'tiao8', 'tiao8', 'wan1', 'wan8']",[],12,4,3,0,2,0,0,7,0
76440,"['tong2', 'tong6', 'tong6', 'tiao2', 'tiao3', 'tiao3', 'tiao5', 'tiao9', 'wan4', 'wan7', 'nan', 'bei', 'hz']",['flower3'],7,2,2,1,2,0,0,3,0
76441,"['tong1', 'tong4', 'tong5', 'tong8', 'tong9', 'tong9', 'tiao1', 'tiao2', 'tiao3', 'tiao6', 'tiao8', 'wan3', 'wan6']",[],8,3,4,0,1,0,0,5,0
76442,"['tong3', 'tong8', 'tiao3', 'tiao4', 'tiao9', 'wan1', 'wan5', 'wan6', 'wan7', 'wan9', 'hz', 'hz']","['flower1', 'flower3', 'flower4']",8,2,4,3,1,0,0,4,0
76443,"['tong2', 'tong3', 'tong4', 'tong5', 'tiao3', 'tiao3', 'tiao5', 'tiao7', 'tiao9', 'wan2', 'wan5', 'xi', 'bei']","['flower1', 'flower4']",10,3,1,2,1,0,0,7,0
76444,"['tong7', 'tiao1', 'tiao3', 'tiao3', 'tiao5', 'tiao8', 'tiao8', 'tiao9', 'wan7', 'wan7', 'wan8', 'nan', 'bb']","['flower1', 'flower2', 'flower3']",14,4,2,3,3,0,0,7,0
76445,"['tong8', 'tiao1', 'tiao2', 'tiao6', 'tiao7', 'wan1', 'wan2', 'wan2', 'wan5', 'wan5', 'xi', 'bei']","['flower1', 'flower2', 'flower3']",9,3,3,3,2,0,0,3,0
76446,"['tong1', 'tong2', 'tong3', 'tong4', 'tiao2', 'tiao4', 'tiao4', 'tiao7', 'tiao9', 'tiao9', 'wan4', 'dong', 'nan']",[],10,4,2,0,2,0,0,5,0
76447,"['tong2', 'tong3', 'tong4', 'tong9', 'tiao5', 'tiao6', 'wan2', 'wan3', 'wan5', 'wan8', 'dong', 'xi', 'hz']","['flower1', 'flower4']",7,1,4,2,0,0,0,5,0
76448,"['tong3', 'tong4', 'tong4', 'tong7', 'tiao9', 'wan1', 'wan3', 'wan6', 'wan6', 'wan7', 'dong', 'hz', 'bb']","['flower3', 'flower4']",10,3,4,2,2,0,0,4,0
76449,"['tong2', 'tong8', 'tong9', 'tiao6', 'tiao7', 'tiao9', 'wan3', 'wan4', 'wan6', 'wan7', 'dong', 'xi', 'bei']",['flower4'],8,4,4,1,0,0,0,6,0
76450,"['tong2', 'tong3', 'tong3', 'tong5', 'tong7', 'tiao1', 'tiao3', 'tiao8', 'wan6', 'xi', 'xi', 'bei', 'hz']",[],11,1,2,0,2,0,0,5,0
